Employee ID,Predicted Band,Confidence (%),Training Needed,Training Topics,Promotion Ready,PIP Required,PIP Goals,Retention Risk,Wellbeing Flag,Recommended Actions,Priority,HR Summary
EMP0201,Medium,86.6,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (86.6% confidence). Retention risk: Low.
EMP0201,Medium,86.5,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (86.5% confidence). Retention risk: Low.
EMP0202,Medium,55.8,False,,False,False,,Low,False,📚 Targeted skills development can unlock High performance in next quarter,Normal,[Normal] Medium performer (55.8% confidence). Retention risk: Low.
EMP0202,Medium,79.5,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (79.5% confidence). Retention risk: Low.
EMP0202,Medium,97.8,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (97.8% confidence). Retention risk: Low.
EMP0202,Medium,72.7,True,Role-specific technical skills bootcamp,False,False,,Low,False,📚 Targeted skills development can unlock High performance in next quarter,Medium,[Medium] Medium performer (72.7% confidence). Training: Role-specific technical skills bootcamp. Retention risk: Low.
EMP0203,Medium,90.6,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (90.6% confidence). Retention risk: Low.
EMP0203,Medium,88.9,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (88.9% confidence). Retention risk: Low.
EMP0203,Medium,75.2,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (75.2% confidence). Retention risk: Low.
EMP0203,Medium,69.5,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (69.5% confidence). Retention risk: Low.
EMP0204,Medium,83.1,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (83.1% confidence). Retention risk: Low.
EMP0204,Medium,79.2,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (79.2% confidence). Retention risk: Low.
EMP0204,Medium,79.1,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (79.1% confidence). Retention risk: Low.
EMP0204,Medium,91.0,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (91.0% confidence). Retention risk: Low.
EMP0205,Medium,97.8,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (97.8% confidence). Retention risk: Low.
EMP0205,Medium,90.0,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (90.0% confidence). Retention risk: Low.
EMP0205,Medium,95.0,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (95.0% confidence). Retention risk: Low.
EMP0205,Medium,94.6,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (94.6% confidence). Retention risk: Low.
EMP0206,Medium,94.5,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (94.5% confidence). Retention risk: Low.
EMP0206,Medium,88.9,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (88.9% confidence). Retention risk: Low.
EMP0206,Medium,95.7,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (95.7% confidence). Retention risk: Low.
EMP0206,Medium,89.4,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (89.4% confidence). Retention risk: Low.
EMP0207,Medium,92.5,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (92.5% confidence). Retention risk: Low.
EMP0207,Medium,81.5,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (81.5% confidence). Retention risk: Low.
EMP0207,Medium,93.8,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (93.8% confidence). Retention risk: Low.
EMP0207,Medium,60.9,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (60.9% confidence). Retention risk: Low.
EMP0208,Medium,74.6,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (74.6% confidence). Retention risk: Low.
EMP0208,Low,70.5,True,Role-specific technical skills bootcamp,False,True,Develop 90-day performance recovery plan with measurable KPIs,Medium,False,⚠️  Schedule PIP review meeting within 2 weeks; 📅 Assign dedicated performance coach / mentor; 🟡 Moderate retention risk — quarterly engagement check-in advised,Urgent,[Urgent] Low performer (70.5% confidence). Training: Role-specific technical skills bootcamp. PIP required.Retention risk: Medium.
EMP0208,Medium,77.5,True,Role-specific technical skills bootcamp,False,False,,Low,False,📚 Targeted skills development can unlock High performance in next quarter,Medium,[Medium] Medium performer (77.5% confidence). Training: Role-specific technical skills bootcamp. Retention risk: Low.
EMP0208,Medium,64.6,True,Role-specific technical skills bootcamp,False,False,,Low,False,📚 Targeted skills development can unlock High performance in next quarter,Medium,[Medium] Medium performer (64.6% confidence). Training: Role-specific technical skills bootcamp. Retention risk: Low.
EMP0209,Medium,97.8,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (97.8% confidence). Retention risk: Low.
EMP0209,Medium,82.2,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (82.2% confidence). Retention risk: Low.
EMP0209,Medium,96.5,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (96.5% confidence). Retention risk: Low.
EMP0209,Medium,79.6,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (79.6% confidence). Retention risk: Low.
EMP0210,Medium,65.5,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (65.5% confidence). Retention risk: Low.
EMP0210,Medium,73.9,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (73.9% confidence). Retention risk: Low.
EMP0210,Medium,97.0,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (97.0% confidence). Retention risk: Low.
EMP0210,Medium,90.6,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (90.6% confidence). Retention risk: Low.
EMP0211,Medium,89.0,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (89.0% confidence). Retention risk: Low.
EMP0211,Medium,91.6,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (91.6% confidence). Retention risk: Low.
EMP0211,Medium,85.9,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (85.9% confidence). Retention risk: Low.
EMP0211,Medium,78.1,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (78.1% confidence). Retention risk: Low.
EMP0212,Low,93.2,False,,False,True,Develop 90-day performance recovery plan with measurable KPIs,Medium,False,⚠️  Schedule PIP review meeting within 2 weeks; 📅 Assign dedicated performance coach / mentor; 🟡 Moderate retention risk — quarterly engagement check-in advised,Urgent,[Urgent] Low performer (93.2% confidence). PIP required.Retention risk: Medium.
EMP0212,Low,64.6,False,,False,True,Develop 90-day performance recovery plan with measurable KPIs,Medium,False,⚠️  Schedule PIP review meeting within 2 weeks; 📅 Assign dedicated performance coach / mentor; 🟡 Moderate retention risk — quarterly engagement check-in advised,Urgent,[Urgent] Low performer (64.6% confidence). PIP required.Retention risk: Medium.
EMP0212,Low,70.4,False,,False,True,Develop 90-day performance recovery plan with measurable KPIs,Medium,False,⚠️  Schedule PIP review meeting within 2 weeks; 📅 Assign dedicated performance coach / mentor; 🟡 Moderate retention risk — quarterly engagement check-in advised,Urgent,[Urgent] Low performer (70.4% confidence). PIP required.Retention risk: Medium.
EMP0212,Low,85.3,True,Role-specific technical skills bootcamp,False,True,Develop 90-day performance recovery plan with measurable KPIs,Medium,False,⚠️  Schedule PIP review meeting within 2 weeks; 📅 Assign dedicated performance coach / mentor; 🟡 Moderate retention risk — quarterly engagement check-in advised,Urgent,[Urgent] Low performer (85.3% confidence). Training: Role-specific technical skills bootcamp. PIP required.Retention risk: Medium.
EMP0213,Low,52.5,False,,False,True,Develop 90-day performance recovery plan with measurable KPIs,Medium,False,⚠️  Schedule PIP review meeting within 2 weeks; 📅 Assign dedicated performance coach / mentor; 🟡 Moderate retention risk — quarterly engagement check-in advised,Urgent,[Urgent] Low performer (52.5% confidence). PIP required.Retention risk: Medium.
EMP0213,Low,55.5,False,,False,True,Develop 90-day performance recovery plan with measurable KPIs,Medium,False,⚠️  Schedule PIP review meeting within 2 weeks; 📅 Assign dedicated performance coach / mentor; 🟡 Moderate retention risk — quarterly engagement check-in advised,Urgent,[Urgent] Low performer (55.5% confidence). PIP required.Retention risk: Medium.
EMP0213,Medium,57.7,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (57.7% confidence). Retention risk: Low.
EMP0213,Medium,62.0,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (62.0% confidence). Retention risk: Low.
EMP0214,Medium,72.3,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (72.3% confidence). Retention risk: Low.
EMP0214,Medium,68.1,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (68.1% confidence). Retention risk: Low.
EMP0214,Medium,81.2,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (81.2% confidence). Retention risk: Low.
EMP0214,Medium,50.3,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (50.3% confidence). Retention risk: Low.
EMP0215,Low,59.0,False,,False,True,Develop 90-day performance recovery plan with measurable KPIs,Medium,False,⚠️  Schedule PIP review meeting within 2 weeks; 📅 Assign dedicated performance coach / mentor; 🟡 Moderate retention risk — quarterly engagement check-in advised,Urgent,[Urgent] Low performer (59.0% confidence). PIP required.Retention risk: Medium.
EMP0215,Medium,58.6,True,Role-specific technical skills bootcamp,False,False,,Low,False,📚 Targeted skills development can unlock High performance in next quarter,Medium,[Medium] Medium performer (58.6% confidence). Training: Role-specific technical skills bootcamp. Retention risk: Low.
EMP0215,Medium,59.8,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (59.8% confidence). Retention risk: Low.
EMP0215,Low,57.3,False,,False,True,Develop 90-day performance recovery plan with measurable KPIs,Medium,False,⚠️  Schedule PIP review meeting within 2 weeks; 📅 Assign dedicated performance coach / mentor; 🟡 Moderate retention risk — quarterly engagement check-in advised,Urgent,[Urgent] Low performer (57.3% confidence). PIP required.Retention risk: Medium.
EMP0216,Medium,66.3,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (66.3% confidence). Retention risk: Low.
EMP0216,Medium,97.3,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (97.3% confidence). Retention risk: Low.
EMP0216,Medium,96.0,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (96.0% confidence). Retention risk: Low.
EMP0216,Medium,91.9,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (91.9% confidence). Retention risk: Low.
EMP0217,Medium,94.6,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (94.6% confidence). Retention risk: Low.
EMP0217,Medium,90.4,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (90.4% confidence). Retention risk: Low.
EMP0217,Medium,97.5,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (97.5% confidence). Retention risk: Low.
EMP0217,Medium,97.0,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (97.0% confidence). Retention risk: Low.
EMP0218,Low,51.1,False,,False,True,Develop 90-day performance recovery plan with measurable KPIs,Medium,False,⚠️  Schedule PIP review meeting within 2 weeks; 📅 Assign dedicated performance coach / mentor; 🟡 Moderate retention risk — quarterly engagement check-in advised,Urgent,[Urgent] Low performer (51.1% confidence). PIP required.Retention risk: Medium.
EMP0218,Medium,87.1,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (87.1% confidence). Retention risk: Low.
EMP0218,Medium,92.6,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (92.6% confidence). Retention risk: Low.
EMP0218,Medium,59.9,True,Role-specific technical skills bootcamp,False,False,,Low,False,📚 Targeted skills development can unlock High performance in next quarter,Medium,[Medium] Medium performer (59.9% confidence). Training: Role-specific technical skills bootcamp. Retention risk: Low.
EMP0219,Medium,69.1,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (69.1% confidence). Retention risk: Low.
EMP0219,Medium,51.7,False,,False,False,,Low,False,📚 Targeted skills development can unlock High performance in next quarter,Normal,[Normal] Medium performer (51.7% confidence). Retention risk: Low.
EMP0219,Low,64.6,False,,False,True,Develop 90-day performance recovery plan with measurable KPIs,Medium,False,⚠️  Schedule PIP review meeting within 2 weeks; 📅 Assign dedicated performance coach / mentor; 🟡 Moderate retention risk — quarterly engagement check-in advised,Urgent,[Urgent] Low performer (64.6% confidence). PIP required.Retention risk: Medium.
EMP0219,Medium,72.0,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (72.0% confidence). Retention risk: Low.
EMP0220,Medium,98.6,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (98.6% confidence). Retention risk: Low.
EMP0220,Medium,91.5,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (91.5% confidence). Retention risk: Low.
EMP0220,Medium,99.1,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (99.1% confidence). Retention risk: Low.
EMP0220,Medium,98.5,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (98.5% confidence). Retention risk: Low.
EMP0221,Medium,98.6,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (98.6% confidence). Retention risk: Low.
EMP0221,Medium,97.2,True,Role-specific technical skills bootcamp,False,False,,Low,False,📚 Targeted skills development can unlock High performance in next quarter,Medium,[Medium] Medium performer (97.2% confidence). Training: Role-specific technical skills bootcamp. Retention risk: Low.
EMP0221,Medium,96.8,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (96.8% confidence). Retention risk: Low.
EMP0221,Medium,99.0,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (99.0% confidence). Retention risk: Low.
EMP0222,Medium,96.6,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (96.6% confidence). Retention risk: Low.
EMP0222,Medium,86.7,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (86.7% confidence). Retention risk: Low.
EMP0222,Medium,73.2,True,Role-specific technical skills bootcamp,False,False,,Low,True,🏥 Attendance (74%) is critically low — confidential wellbeing session recommended; 📚 Targeted skills development can unlock High performance in next quarter,Urgent,[Urgent] Medium performer (73.2% confidence). Training: Role-specific technical skills bootcamp. Retention risk: Low.
EMP0222,Medium,86.0,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (86.0% confidence). Retention risk: Low.
EMP0223,Medium,76.4,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (76.4% confidence). Retention risk: Low.
EMP0223,Medium,93.4,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (93.4% confidence). Retention risk: Low.
EMP0223,Medium,95.3,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (95.3% confidence). Retention risk: Low.
EMP0223,Medium,93.9,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (93.9% confidence). Retention risk: Low.
EMP0224,Medium,82.9,True,Role-specific technical skills bootcamp,False,False,,Low,False,📚 Targeted skills development can unlock High performance in next quarter,Medium,[Medium] Medium performer (82.9% confidence). Training: Role-specific technical skills bootcamp. Retention risk: Low.
EMP0224,Medium,95.1,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (95.1% confidence). Retention risk: Low.
EMP0224,Low,54.9,False,,False,True,Develop 90-day performance recovery plan with measurable KPIs,Medium,False,⚠️  Schedule PIP review meeting within 2 weeks; 📅 Assign dedicated performance coach / mentor; 🟡 Moderate retention risk — quarterly engagement check-in advised,Urgent,[Urgent] Low performer (54.9% confidence). PIP required.Retention risk: Medium.
EMP0224,Medium,72.5,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (72.5% confidence). Retention risk: Low.
EMP0225,Medium,85.5,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (85.5% confidence). Retention risk: Low.
EMP0225,Medium,54.6,True,Role-specific technical skills bootcamp,False,False,,Low,False,📚 Targeted skills development can unlock High performance in next quarter,Medium,[Medium] Medium performer (54.6% confidence). Training: Role-specific technical skills bootcamp. Retention risk: Low.
EMP0225,Medium,58.2,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (58.2% confidence). Retention risk: Low.
EMP0225,Medium,91.2,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (91.2% confidence). Retention risk: Low.
EMP0226,Medium,81.7,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (81.7% confidence). Retention risk: Low.
EMP0226,Medium,78.4,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (78.4% confidence). Retention risk: Low.
EMP0226,Medium,97.2,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (97.2% confidence). Retention risk: Low.
EMP0226,Medium,89.4,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (89.4% confidence). Retention risk: Low.
EMP0227,Medium,78.9,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (78.9% confidence). Retention risk: Low.
EMP0227,Medium,88.2,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (88.2% confidence). Retention risk: Low.
EMP0227,Medium,91.3,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (91.3% confidence). Retention risk: Low.
EMP0227,Medium,87.5,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (87.5% confidence). Retention risk: Low.
EMP0228,Medium,93.2,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (93.2% confidence). Retention risk: Low.
EMP0228,Medium,87.6,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (87.6% confidence). Retention risk: Low.
EMP0228,Medium,89.2,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (89.2% confidence). Retention risk: Low.
EMP0228,Medium,71.5,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (71.5% confidence). Retention risk: Low.
EMP0229,Low,89.1,True,Role-specific technical skills bootcamp,False,True,Develop 90-day performance recovery plan with measurable KPIs,Medium,False,⚠️  Schedule PIP review meeting within 2 weeks; 📅 Assign dedicated performance coach / mentor; 🟡 Moderate retention risk — quarterly engagement check-in advised,Urgent,[Urgent] Low performer (89.1% confidence). Training: Role-specific technical skills bootcamp. PIP required.Retention risk: Medium.
EMP0229,Medium,77.5,True,Leadership readiness program,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Medium,[Medium] Medium performer (77.5% confidence). Training: Leadership readiness program. Retention risk: Low.
EMP0229,Medium,56.3,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (56.3% confidence). Retention risk: Low.
EMP0229,Medium,72.8,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (72.8% confidence). Retention risk: Low.
EMP0230,Medium,65.7,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (65.7% confidence). Retention risk: Low.
EMP0230,Medium,68.9,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (68.9% confidence). Retention risk: Low.
EMP0230,Medium,94.3,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (94.3% confidence). Retention risk: Low.
EMP0230,Medium,79.4,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (79.4% confidence). Retention risk: Low.
EMP0231,Low,66.0,False,,False,True,Develop 90-day performance recovery plan with measurable KPIs,Medium,False,⚠️  Schedule PIP review meeting within 2 weeks; 📅 Assign dedicated performance coach / mentor; 🟡 Moderate retention risk — quarterly engagement check-in advised,Urgent,[Urgent] Low performer (66.0% confidence). PIP required.Retention risk: Medium.
EMP0231,Medium,57.8,False,,False,False,,Low,False,📚 Targeted skills development can unlock High performance in next quarter,Normal,[Normal] Medium performer (57.8% confidence). Retention risk: Low.
EMP0231,Medium,58.4,False,,False,False,,Low,False,📚 Targeted skills development can unlock High performance in next quarter,Normal,[Normal] Medium performer (58.4% confidence). Retention risk: Low.
EMP0231,Medium,69.2,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (69.2% confidence). Retention risk: Low.
EMP0232,Medium,97.0,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (97.0% confidence). Retention risk: Low.
EMP0232,Medium,94.0,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (94.0% confidence). Retention risk: Low.
EMP0232,Medium,92.8,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (92.8% confidence). Retention risk: Low.
EMP0232,Medium,94.7,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (94.7% confidence). Retention risk: Low.
EMP0233,Low,72.2,True,Role-specific technical skills bootcamp,False,True,Develop 90-day performance recovery plan with measurable KPIs,Medium,False,⚠️  Schedule PIP review meeting within 2 weeks; 📅 Assign dedicated performance coach / mentor; 🟡 Moderate retention risk — quarterly engagement check-in advised,Urgent,[Urgent] Low performer (72.2% confidence). Training: Role-specific technical skills bootcamp. PIP required.Retention risk: Medium.
EMP0233,Medium,89.9,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (89.9% confidence). Retention risk: Low.
EMP0233,Medium,69.2,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (69.2% confidence). Retention risk: Low.
EMP0233,Medium,71.4,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (71.4% confidence). Retention risk: Low.
EMP0234,Medium,89.1,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (89.1% confidence). Retention risk: Low.
EMP0234,Medium,79.6,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (79.6% confidence). Retention risk: Low.
EMP0234,Medium,83.8,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (83.8% confidence). Retention risk: Low.
EMP0234,Low,73.2,True,Role-specific technical skills bootcamp,False,True,Develop 90-day performance recovery plan with measurable KPIs,Medium,False,⚠️  Schedule PIP review meeting within 2 weeks; 📅 Assign dedicated performance coach / mentor; 🟡 Moderate retention risk — quarterly engagement check-in advised,Urgent,[Urgent] Low performer (73.2% confidence). Training: Role-specific technical skills bootcamp. PIP required.Retention risk: Medium.
EMP0235,Medium,83.2,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (83.2% confidence). Retention risk: Low.
EMP0235,Medium,75.7,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (75.7% confidence). Retention risk: Low.
EMP0235,Medium,90.7,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (90.7% confidence). Retention risk: Low.
EMP0235,Medium,54.6,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (54.6% confidence). Retention risk: Low.
EMP0236,Medium,61.9,True,Role-specific technical skills bootcamp,False,False,,Low,False,📚 Targeted skills development can unlock High performance in next quarter,Medium,[Medium] Medium performer (61.9% confidence). Training: Role-specific technical skills bootcamp. Retention risk: Low.
EMP0236,Low,53.5,False,,False,True,Develop 90-day performance recovery plan with measurable KPIs,Medium,False,⚠️  Schedule PIP review meeting within 2 weeks; 📅 Assign dedicated performance coach / mentor; 🟡 Moderate retention risk — quarterly engagement check-in advised,Urgent,[Urgent] Low performer (53.5% confidence). PIP required.Retention risk: Medium.
EMP0236,Medium,72.9,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (72.9% confidence). Retention risk: Low.
EMP0236,Medium,71.9,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (71.9% confidence). Retention risk: Low.
EMP0237,Medium,87.8,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (87.8% confidence). Retention risk: Low.
EMP0237,Medium,73.2,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (73.2% confidence). Retention risk: Low.
EMP0237,Medium,79.5,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (79.5% confidence). Retention risk: Low.
